Id;Info;Author;Text;NO1;NO2;NO3;Emotion
6388;27;anders76;Naturalnie, najwazniejsze to pominiecie milczeniem promili u "gienierala", amatorskiego (przepraszam amatorow) postepowania pilotow, blednej decyzji dysponenta lotu itp. drobiazgow, ktore podwazaja teorie zamachu na "kwiat" polskiej poltyki z najwazniejszym kwiatuszkiem posrodku. Istotne natomias jest dokladne opisanie z ilu czesci i jakich skladaly sie po wypadku poszczegolne zwloki.;anders76;;;0
6389;27;ja-polak;Kaczynski broni swoich przyjaciól i kolegów. To nie ma (i chyba nie bedzie mialo) cokolwiek wspolnego z przyczynami katastrofy lotniczej.Tusk postepuje rozsadnie - czeka na calkowite zamkniecie sprawy przez Rosjan i przedstawienie ostatecznego raportu ws. katastrofy.Do tego raportu strona polska/rzadowa przedstawi swoje uwagi, ktore po skonfrontowaniu ze strona rosyjska dadza podstawe do przedstawienia polskiej wersji wydarzen.Oba raporty (ten rosyjski i ten polski) trafia nastepnie do archiwum. Dla Polaków i Rosjan pozostana wersje wyrobione przez ich wlasne przekonania... i nikt na to nie ma wplywu.Wazniejsza sprawa niz raport oficjalny strony polskiej czy rosyjskiej jest wyciagniecie wniosków i przygotowanie procedur tak aby taka katastrofa juz nigdy nie miala miejsca. Z obserwacji wiemy, ze takie procedury nie zostaly przygotowane po pierwszej katastrofie lotniczej z udzialem premiera Milera... Bylo duzo klótni, oskarzen, procesów... ale nie zrobiono nic aby tego uniknac w przyszlosci....historia "kolem sie toczy"... jak dlugo jeszcze i ile jeszcze trzeba poswiecic aby nasi politycy wyciagneli z katastrofy wnioski?Nie interesuja mnie raporty rosyjskie czy ich "polskie zaprzeczenia". Interesuje mnie przyszlosc i bezpieczenstwo naszych vip-ów... ale aby do tego doszlo ktos musi wykonac najciezsza prace w Polsce.... zaczac myslec!...Ja, Polak;ja-polak;;;-1
6390;27;moherek_pospolity;On gada do swoich czyli do moherowej ciemnoty, która wszystko kupi. Jak widać Kurski Jacek miał rację z tym, że każdą głupotę można sprzedać. Tylko, że zapominają pisdziecy, że z 20 procentami głosów największej ciemnoty w kraju, wyborów nie wygrają nigdy a więc nigdy nie zdobędą władzy bo nikt z chorymi psychicznie w koalicje nie wejdzie.;moherek_pospolity;;;-1
6391;27;orimar11;służba zdrowia jaka jest,taka jest ,ale chyba jakieś lekarstwa dla Jarosława muszą być.;orimar11;;;-1
6392;27;o2o2130;i tak wiadomo, że tego bloga piszą mu ghost writerzy;o2o2130;;;0
6393;27;arius5;Ktorzy piloci ?Ci, co rozwalili samolot we mgle ?;arius5;;;0
6394;27;anna.m7;Gościowi totalnie odbija. Nie pierwszy to już raz. Syndrom starego kawalera, nie wyżytego. Żałosny.;anna.m7;;;0
6395;27;ja_wojt_wam_to_mowie;Czy nie uważacie ,że jaro zawsze wychodzi na fotkach jakby ... srał.To cierpienie i wysiłek malujące się na obliczu wodza pislandu są bezcenne.;ja_wojt_wam_to_mowie;;;-1
6396;27;bp_2;Polscy piloci (z Lechem na pokładzie) mają prawo lądować bez widoczności ziemi !.Na szczęście Lecha nie ma, więc piloci mogą zachowywać się normalnie.;bp_2;;;0
6397;27;wingate;Szef MON Aleksander Szczygło o polskich żołnierzach zatrzymanych ws. ostrzelania wioski w Nangar Khel - "banda durniów"Przemysław Gosiewski o pilocie, który odmówił lądowania? "Tchórz"Jak widac w PiS rządzi prosta zasada nieważne kto jest obrażany, ważne kto obraża i jak mozna tego użyć!;wingate;;;-1
6398;27;thadd;wpisy w tym yemacie doskonale oddaja polske dnia dzisiejszego. Skad tyle blaznow i idiotow w narodzie. A kaczynski ma racje czego wy , tutja piszacy umyslowi przykurcze jestescie tego dowodem. Jak to dobrze ze jezyk polski to plemienny belkot niezrozumialy dla szwerszego swiata. Piszac tak jak to robicie kreujecie kloake z ktorej wystaja wam tylko polskie lby. Nie wstyd wam "polskie patrioty".;thadd;;;-1
6399;27;zapytalski;Jestem ciekawy ile jeszcze razy tem mały człowieczek zmieni zdanie.;zapytalski;;;0
6400;27;mocnypolak;I znów Smoleńsk ! W necie Smoleńsk, w TV Smoleńsk, idę na posiedzenie do WC a w gazecie co ?... Smoleńsk ! do k.....ile można ! Miarka się przebrała ! Marka PIS jest bardzo słaba.;mocnypolak;;;-1
6401;27;polakslowian;Ile toto bedzie jeszcze zylo?;polakslowian;;;0
6402;27;paczka111;Słusznie, prawdziwa polska marka to Fotyga z Macierewiczem.;paczka111;;;0
6403;27;poznan1978;Jarek znajdź sobie wreszcie faceta!;poznan1978;;;-2
6404;27;antybiurokrata;Jarek nagle zauważył ze urząd szacunku nie daje, i ze pawian zawsze będzie pawianem nawet jak mu sie uda być posłem albo Premierem przez parę miesięcy.Jeżeli go znam, to gdyby mógł, domagałby sie kary śmierci dla każdego kto śmie zauważyć ze Jarek i jego dupolizy to kompletne durnie.;antybiurokrata;;;-1
6405;27;as600;Jarosław Katyński to niezły pajac;as600;;;-3
6406;27;omniasol;"Marka Polski została w ciągu ostatnich dziesięciu miesięcy w najwyższym stopniu zagrożona. (...) obrażani są polscy piloci, także polscy obywatele."Obrazani sa takze cyklisci, geje, walkonie i motorniczy...Chyba mu sie znowu Prozac skoczyl;omniasol;;;0
6407;27;kralik111;;kralik111;;;0
6408;27;junkier;Jaroslaw Kaczynski to jest czlowiek z zasadami, rzetelny, uczciwy, wierny polskosci pojmowanej jako obowiazek.Natomiast taki Tusk czy Napieralski to sa po prostu politykierze dosc posledniej rangi, jak choragiewki, ustawiaja sie tak byle pod wiatr nie byc i te chwiejnosc probuja, dzieki zaprzyjaznoinym mediom, skrzetnie ukrywac i maskowac.----------------Wszyscy na tym forum pamietamy twoje slowa na temat kaczynskiego, gdy dla wyludzenia odebranych mu pieniedzy za oszustwa wyborcze podal swoj rzad do dymisji. Nazywales go wielkrotnie zdrajca narodu polskiego, oszustem i klamca...:DDDDDDDDDDDDD;junkier;;;-1
6409;27;jkdino49;Panie Prezesie, gratulacje z okazji poskromienia złośnicy (przepraszam - bratanicy). Czy pan Dubieniecki dostał porządny opr za swój piątkowy wywiad w Onecie?;jkdino49;;;0
6410;27;okoni;pociągnijmy pana byłego premiera za język. za dezercję co groziło??? on jak kogoś nie obrazi i nie pouczy to chory chodzi. to co pan ,panie kaczyński nazywa prawdą jedyną i objawioną , ja nazywam innym światopoglądem. czy w pana słowniku obowiązuje takie hasło ?;okoni;;;-1
6411;27;demello50;"Obrażani są polscy piloci"Nie "SĄ" obrażani tylko BYLI szanowny panie Kaczyński!Przez Lecha Kaczyńskiego, Przemysława Gosiewskiego i gen. Błasika! Wtedy pan mógł ich bronić, to nie byłoby tej nieszczęsnej katastrofy!;demello50;;;-1
6412;27;kicikicituptuptup;No dobrze, a gdzie jest premier? On żyje w ogóle? Ktoś widział, ktoś wie?Jakieś doniesienia na temat jego aktywności?Kaczyński nie ma realnej władzy teraz, o nim ciągle pełno newsow, a o rządzie kompletna cisza w mediach. Co robie Rostowski, Grabarczyk, Tusk?Przecież to jest parodia mediów.;kicikicituptuptup;;;-1
6413;27;pfg;A pan prezes to dzisiaj na proszkach czy bez proszków, bo już się pogubiłem?pfg.blox.pl;pfg;;;0
6414;27;disoprivan;pana kaczynskiego i patriotow polskich wszelkiej proweniencji mam w dupie. ojej! napisalem "w dupie"? hmmm... tak, ja mam ich w dupie- inaczej nie da sie tego wyrazic.;disoprivan;;;-2
6415;27;krzywelustro;To jest niepojęte, jakiego pajaca ten pan potrafi z siebie zrobić tylko po to, aby o nim media pisały. Lepiej by sobie czerwoną kulkę na nos przyczepił i poszedłby zabawiać dzieciaki w domach dziecka - byłoby tak samo śmiesznie, ale przynajmniej z pożytkiem.;krzywelustro;;;-1
6416;27;mrruwrrgrr;Jarku, jak widac czas ci nadszedl na ogladanie filmikow (mgla) pornoli (sesje pisuarow z niedepilowana Kempom na czele) i pociaganie piwa z tykwy... tylko co kot na to?Moze na sesje do psychiatryka wezmie?Do lona przytuli?Faje zapali?;mrruwrrgrr;;;-1
6417;27;nighthawk00;no... napewno... bo on tak powiedzial to tak jest... heh;nighthawk00;;;0
6418;27;wojtusz;Nieprawdą jest, że Jarkacz jest walnięty - on jest po prostu poje..ny.;wojtusz;;;-1
6419;27;hadzibadzi;Niech ktoś zamknie tego pokurcza w Tworkach gdzie jego miejsce.Swoją drogą Donek, Bronek i reszta ekipy też by się tam czuła jak w domu.Czy dożyjemy czasów kiedy w polsce skończy się nekropolityka?;hadzibadzi;;;0
6420;27;moherek_pospolity;Jeśli ktos dezerterował to Antek Maciora, który spierd... aż się za nim kurzyło. Ot, pisdzielski bohater:-);moherek_pospolity;;;-1
6421;27;fjan;A ten znowu pitoli jak poparzony !!!!! Kaczyński, ty nas obrażasz tym że jesteś takim właśnie "politykiem" , który sieje nienawiść niczym Rydzyk.;fjan;;;-1
6422;27;kralik111;Polscy iloci z tego co wszyscy pamietamy byli obrazani przez j kaczynskiego, gosiewskiego i wszystkich PiSowcow po tym, jak ratujac dupe prezydenta kaczynskiego dmowili ladawanie w GRuzjii...:DDDDDDDDDDezerterzy, ludzie bez honru, tchorze, to tylk kilka epitetow, jakie padaly z mordek PiSdoustnych.;kralik111;;;-1
6423;27;okul_wr;Jeszcze 4 lata temu pan Kaczyński bardzo negatywnie wypowiadał się o internecie w kontekście głosowania - mówił, że siedzą przed nim młodzi ludzie z piwem. Ciekawe, jacy czytają jego bloga? A dezercja jest wielką obrazą- pewnie gdyby Tusk nie traktował Kaczyńskiego jako osobę nie kontrolującą tego, co mówi, wytoczyłby mu proces...;okul_wr;;;-1
6424;27;wmc-33;Pan prezes ma rację, nie wolno pozwolić na obrażanie Polaków. Jeżeli jakaś gazetka, choćby ścienna, napisze o nas źle, to kraj w którym to się stało należy bojkotować. W szczególności należy okazać dezaprobatę przywódcom takiego państwa i zbojkotować najbliższe spotkanie na szczycie. Wystarczy dać do zrozumienia, że się ma sraczkę, jeśli natychmiast nie przeproszą.;wmc-33;;;0
6425;27;twan48;zdezerterowal to wlasnie Jaroslaw Kaczynski jak byl premierem.hahahaha!;twan48;;;-3
6426;27;moherek_pospolity;Możesz sie odp... ode nie kurduplu? To, że ktoś obnaża błędy, nieodpowiedzialność i głupotę pisdzielskich organizatorów lotu do Smoleńska NIE OZNACZA, ŻE OBRAŻANY JEST NARÓD. Wypowiadaj sie w imieniu swoich moherów żoliborski przygłupie a od narodu polskiego się odwal. No chyba, że masz na myśli naród... wolski:-);moherek_pospolity;;;-2
6427;27;legion_11;Fajne biblioteki ukochany przez wszystkich prawdziwych Polaków prezes (oj, przepraszam: Prezes) musiał odwiedzać, skoro zaobserwował tam oglądanie pornoli i picie piwa.;legion_11;;;0
6428;27;freelancer_1;chory czlowiek i chore poglądy. Najlepiej byłoby izolować bo szkodzi. Polsce, którą tak chętnie sobie gębę wyciera.;freelancer_1;;;-1
6429;27;onefoks;Jarosław Kaczyński to taki twardogłowy junkier;onefoks;;;-3
6430;27;dan3iger;Polecam lekturę www.przeglad-tygodnik.pl/pl/artykul/wszystko-teraz-zwala-sie-na-pulk;dan3iger;;;0
6431;27;junkier;Jaroslaw Kaczynski to jest czlowiek z zasadami, rzetelny, uczciwy, wierny polskosci pojmowanej jako obowiazek.Natomiast taki Tusk czy Napieralski to sa po prostu politykierze dosc posledniej rangi, jak choragiewki, ustawiaja sie tak byle pod wiatr nie byc i te chwiejnosc probuja, dzieki zaprzyjaznoinym mediom, skrzetnie ukrywac i maskowac.;junkier;;;-1
6432;27;mypetroniusz-ak-25;wszystkie partie to kabarety na czele z jarkaczem;mypetroniusz-ak-25;;;-2
6433;27;bkg11;.Blog to blog, ma swoje zasady. Podstawową, że autor sam go pisze. Nie może być propagandą rodem z Trybunu Ludu, na zasadzie wklejania przez jakiegoś aparatczyka tekstów Pierwszego Sekretarza.Parafrazując klasyka: " kozia du...to nie klarnet".;bkg11;;;0
6434;27;klondike11;Kwa kwa Tusk, kwa kwa Smoleńsk, kwa kwa zwloki, kwa kwa wrak, kwa kwa Tusk....I tak kurde od 10-ciu miesięcy!;klondike11;;;-1
6435;27;antybiurokrata;Tak jest, cały świat sie śmieje z Polski, nawet Amerykańskie blondyny (aka airheads), a to juz jest bardzo duże osiągniecie. A z czego sie dokładnie śmieją?www.youtube.com/watch?v=IlVk_nKZUwINo i zgadzam sie - Tusk powinien wypowiedzieć wojnę USA za to ze się naśmiewają z Jarka;antybiurokrata;;;1
6436;27;ozon21;Zawsze po konferencji prezesa czuję zażenowanie. Jakbym był świadkiem jego publicznych wymiotów.;ozon21;;;0
6437;27;i_am_keyser_soze;Miło że wspólnota piwoszy i uzależnionych od pornosów nagle stała się dla prezesa taka ważna. Hipokryta.;i_am_keyser_soze;;;0
6438;27;bandierarossa;Kaczy konusie- marka a i owszem była w Polsce ale zastapiono ja złotówką i to grubo przed 2wś. Co oni mu podali ze pirdoli bez sensu jak chooy z pod kredensu?;bandierarossa;;;-1
6439;27;jerjar;Nikt w dziejach Polski, może z wyjątkiem posła Sicińskiego, nie zrobił tyle dla ośmieszenia Rzeczypospolitej co w ostatnich dziesięciu miesiącach Jarosław Kaczyński (wcześniej robili to wespół w zespół).;jerjar;;;-1
6440;27;cz27;Polska zawsze będzie traciła markę,kiedy będą tacy ludzie jak Kaczyński politykami.Precz z tym gudłajem który tworzy nienawiść wśród Polaków.;cz27;;;-1
6441;27;zapora10;Jarek a kto powiedział - "polski oficer nie powinien być lękliwy".. Tusk czy twój brat?.. kto obrażał pilotów?,, premier z PO czy prezydent z PiS..?;zapora10;;;-1
6442;27;remo29;Nafaszerowali towarzysza Breż..., przepraszam, Kaczyńskiego prochami, by ustał trochę i tradycyjnie wsadził kij w szprychy. Do zobaczenia za tydzień-dwa.--parada karzełków;remo29;;;-2
6443;27;pauleycz;Kaczyński znowu wszystko myli. To nie Polska miała markę tylko Niemcy.;pauleycz;;;-2
6444;27;mateusztt;Pierdu, pierdu kurdupelku...Jarosław Zawsze Obrażony;mateusztt;;;-3
6445;27;tetradrachma;Mysle, że dla tego BLAGIERA m(i)arka się przebrała ! Tu juz nie chodzi o absmak, a o zwykłą przyzwoitość. On, jak i jego nieszczęsny braciszek są moralnymi sprawcami katastrofy, a teraz na tym narodowym nieszczęściu zbija kapitał polityczny. Smieć.;tetradrachma;;;0
6446;27;niepokojacy;Marke Polski to najbardziej obnizylo dwoch blizniakow z filmu"O dwoch takich,co ukradli ksiezyc"...;niepokojacy;;;0
6447;27;marti.333;Aha... to trumienne rodeo jednak w nieskonczonosc trwac nie moze, trzeba w gospodarce zamieszac na chwile....Jak to ktos powiedzial, "prezio juz na internet przeskoczyl, piwsko zaczal pic.... no to teraz porno filmiki zacznie na necie czaic....." .PROGRES to sie ponoc nazywa.... hahahahahaa;marti.333;;;0
